id,objectid,highstreet,highstre_1,area_ha,gdb_geomat,test_IMD_decile,test_IMD_rank,test_income_decile,test_income_rank,test_employment_decile,test_employment_rank,test_education_decile,test_health_decile,test_crime_decile,test_environment_decile
391,384,384,"Ripple Road, Barking.",4.52381417320046,,2.58677414815894,6942.91941565289,2.91290994024303,7532.48919956344,3.76414709241339,10876.2544483549,3.72610758115383,4.53949634077803,2.79751738367971,3.05460989672316
392,385,385,"Katherine Road, East Ham.",9.7607220357585,,3.00294346916339,8216.44118490576,3.13506187485936,8723.33270816558,4.99901676502801,14369.5829168418,4.10264092332316,7.01452513918318,4.47021929504226,1.94958498593978
393,386,386,"Katherine Road, Woodgrange Park.",16.1100853805884,,3.85050897147486,10858.1462441627,3.82418324722314,10844.2531664582,5.79449223671595,17975.6242218334,4.99097162908538,7.65483550774365,4.20460893319603,3.47080934740383
394,387,387,"Broad Street, Dagenham.",7.08024078613307,,2.17756502472328,6026.66912340603,2.8070027574707,7118.40665644532,3.15205881096482,9142.12080983165,2.78090836268221,4.81542192548224,1.99507517200202,3.20645077074022
395,388,388,"Romford Road, Woodgrange Park.",21.7488858756344,,2.20503916169557,6687.45449861776,2.22280118067474,6502.9006895505,4.15902981010181,10617.3611743551,4.2567523917885,5.98396639342737,3.94907114766979,2.27551218215394
396,389,389,"Green Lane, Ilford.",10.9871684145996,,4.98268970121502,14943.9854732499,3.9777932757167,11246.7761673488,5.46876119395633,16901.4330811705,6.45181370670253,8.28320310227916,3.63488476982604,3.51984533978357
397,390,390,"Hatch Lane, Chingford.",8.81158874859002,,5.00087839878658,14706.4911358691,5.12228131045704,14812.8242576914,4.97405557235241,15034.364753494,5.1849324711899,5.73425274625909,4.59077827617573,4.25613942309335
399,392,392,"Hertford Road (Elizabeth Ride), Edmonton",7.56384280009019,,2.62465468969472,7336.17106837193,2.34388814957966,6263.83028762867,3.53738183249318,9664.2411269029,3.32190263533648,6.61648477952299,3.40306462118097,2.78379897920555
400,393,393,"Hertford Road, Southbury",26.3927626315675,,2.51679714311533,7460.33554565897,2.0235492196573,5535.95361671933,3.39346954696403,8776.00750789996,3.02923808469989,7.10603004252681,3.7395656615276,3.47551049545469
402,395,395,"Park Lane, White Hart Lane.",5.84762098598384,,1.28889588961366,3061.27809579907,1.26367059277133,2895.38977151243,1.51492841436368,3794.17591829205,2.73173203357514,3.49776954090152,1.28708399231418,3.37529642257323
403,396,396,"Hertford Road, Enfield Highway",12.5605511267161,,2.05302965929866,5923.32258991914,2.01554610791765,4138.22997362974,3.01041425666431,6798.32164770498,3.00732172343156,6.98125444350832,3.01228530990088,3.9971347967256
404,397,397,"The Avenue, Highams Park.",9.21519063308926,,5.55911178774271,16952.6598365368,5.57608193728042,16414.5664158475,6.17963369921155,18803.9678071803,6.70831836351215,7.39451078528872,3.93328107601405,3.35319169965473
405,398,398,"Ilford Lane, Ilford.",5.26836521214463,,3.16837351413594,8564.35020851945,2.90397004649616,8168.34021546293,4.70635328750064,14178.0132276455,4.77767351449316,6.03659159362008,3.17044802016344,2.95082420555227
406,399,399,"Gale Street, Becontree.",8.53593156616339,,2.88035103745106,6649.23855039842,2.915914539576,6882.72560977236,3.93604885115043,9859.64261184674,3.01897048949689,4.87031105258351,3.02795354339566,3.01808978163809
407,400,400,"Rush Green Road, Rush Green.",6.58988290423225,,4.89340256444631,14469.8841771299,4.40977565854657,13413.4621341688,5.41992917340202,15707.2555463239,4.76561735285793,6.45453752328051,4.43297698448907,4.42223835961291
408,401,401,"Cranbrook Road, Gants Hill.",9.26256570146139,,6.06259556304825,17983.0445538916,4.13674511946764,12567.4641223152,5.18438611079972,15898.5281906106,7.98633141006369,7.1845615565531,4.96611539824315,4.97174513699278
409,402,402,"Heathway, Dagenham Heathway.",9.7431084487938,,2.01095934194361,4648.55053042678,2.03209576205423,5977.35349858142,3.00415928652173,7108.16220441541,3.90859769883793,3.07947670717363,1.10900112268862,3.03589793668785
410,403,403,"High Road, Woodford Green",5.80342799142349,,8.16241736173271,25102.5903814995,8.03037703571667,24487.1709894878,8.19212129831146,25217.9650011228,8.55053880814882,8.81467896154601,5.74941274755408,4.79475146514892
412,405,405,"Whalebone Lane + Wood Lane, Wood Lane.",16.0431558347681,,3.21600440741253,9092.13634105354,3.67903682807021,10025.4203314349,4.41446405987869,12893.9740583945,4.13283248009134,4.95984852077423,3.57901049632778,2.79268898900625
413,406,406,"Sutton’s Lane, Hornchurch.",9.09977971844196,,8.12023012986602,25063.3053478374,7.53481839150244,23149.222618081,7.9793602271478,24151.3296881915,5.59476755046827,8.45159602236344,6.85463950485192,5.93975279422004
414,407,407,"Upminster Road, Upminster.",6.31656440928147,,8.61459263944429,26847.0796356936,7.8390766287538,24031.6663458577,8.38618284908714,25931.3255180328,6.20981051771443,9.31701938375186,6.47369886942955,6.80984296527181
415,408,408,"Hornchurch Road, Hornchurch.",8.84599465899959,,6.0162704426664,17284.982182626,4.10775896890017,13353.9395564947,5.08562708111819,16553.8298555368,5.95616641591647,7.02855326982439,4.98878320606026,5.0076465085584
416,409,409,"Main Road, Romford.",6.74067497494527,,7.51224538413936,22889.1309012562,7.01776459660259,21885.141189698,7.60569729360763,23429.591489968,5.96852489430494,8.23679729510996,5.30470934904985,6.18991405530326
417,410,410,"Oxlow Lane, Dagenham.",5.76063928176754,,2.59666588295076,7103.9205223736,2.81057679487944,7505.25200012118,3.49746907862111,9932.40307776311,3.47007756485877,4.29973428855281,3.61521779486705,3.82840780009717
418,411,411,"Becontree Avenue, Becontree.",5.50195122081962,,2.20499346954672,5511.8137645808,2.27759153564505,5765.81664564856,3.18316760309237,8519.63347716811,3.2837699037864,4.14453420554215,3.02079250499313,1.63337877178016
419,412,412,"Hertford Road, Enfield Wash",20.4588356931587,,1.93806351772119,5557.29830808467,1.85539640931091,4206.68386460892,2.88694049653639,7261.39146749074,2.51696730284868,5.21570496938523,3.61197021564403,2.65290697428234
420,413,413,"Hertford Road, Freezy Water",6.47474092986721,,3.04215392487197,8606.52015009709,2.88603608959874,7543.16242378754,4.06739034815066,11010.8597111024,3.23421061116286,7.13250073002304,4.33140619467293,2.92988866944292
421,414,414,"North Street, Romford.",7.14923363058226,,6.31205221361448,19702.0978994767,6.19030338868965,18748.1644905617,6.90319355059812,20678.6078645928,4.77955201489755,7.85991236348444,4.79305296080792,5.14991080698702
422,415,415,"High Street, Hornchurch.",9.15200944511571,,7.60770031027403,23704.9216443786,7.66192824982163,23773.4539693556,8.09724137353273,24942.2635698339,5.67328398964228,8.87026628288875,4.87130353917598,6.21164266008373
423,416,416,"The Broadway, Elm Park",10.0076868283494,,7.01527504443832,20902.0457469397,6.28974727793469,19621.0601171977,6.94608791849727,20703.5831818899,4.90126510948512,8.15153313883085,5.59110313283385,4.90146140952157
424,417,417,"Fencepiece Road, Fairlop.",6.8490878981687,,5.4873161954673,17043.5978835701,5.17679132040842,15434.0270364875,5.86777162547399,17157.8949850221,5.51729773911052,7.84571148129173,4.14155964372854,3.9704759849489
425,418,418,"Station Road & East Barnet Road, New Barnet.",24.3818500842217,,4.17103102693044,11788.439118568,3.16704754549492,7508.0478656848,4.13054914241189,12162.3816607816,6.16953146134257,6.21302594864274,4.06633488288264,3.14512374918256
426,419,419,"Chigwell Road, Chigwell.",7.22434204344632,,5.8882656886344,18052.5407159954,5.5528739918308,17036.0948212118,5.81647899834523,18045.1739825502,6.05656326530275,8.21994878473516,4.04523165753826,4.80286703982054
428,421,421,"Collier Row Road, Collier Road.",8.472461928877,,5.37943521975537,16284.1493835145,4.89706333595165,15182.8429224048,5.8045506846895,16462.7860749261,3.08737314517684,7.48240397528024,4.30602972387746,5.70585882465323
429,422,422,"Plaistow Road, Plaistow",13.7486466281048,,3.03241804850675,8188.71285232591,2.33057004541475,6874.07750745962,4.04150704690206,11189.5134066448,5.0382331930871,5.71841934327131,4.12339778464336,3.85751888791208
430,423,423,"Haydons Road, Wimbledon",3.86863230988713,,7.74053200250822,23495.2721698293,7.04865735311428,21529.574977436,8.05824518227326,24740.1958283617,9.22764052496774,7.70643699873118,6.08180942317405,3.27927512135673
431,424,424,"Station Road, Harold Wood.",8.49224971132349,,6.40257296682222,19139.5596802558,5.67928057042719,16871.2776802901,6.05775419349287,18603.1854215184,5.82232718570591,7.20648336305188,4.66376692595158,6.27667437279711
432,425,425,"Harrow Road, Tokyngton",6.91638900807449,,3.92870460826638,10491.3274927563,3.93054597276194,12479.2377739048,5.87340981116406,17860.7908297172,4.95187198118872,4.14620530012731,5.84676908900582,3.02289109113697
433,426,426,"High Road, Willesden & Dudden Hill Lane.",45.782714040316,,3.11834792251378,9696.8890911062,3.07135431798288,8651.9867422559,4.48848827681356,12959.8586332107,5.64384162857639,7.36678572284973,3.85082253122021,2.18085418482079
435,428,428,"Victoria Road, South Ruislip + Long Drive.",28.4601272355838,,6.08101174348524,19124.9085462974,5.09033342813237,14919.4738784917,7.03899017873839,21959.9165907171,6.04377004187919,8.02522752091522,4.10815786671139,5.0101370722672
436,429,429,"Mandeville Road, Northolt.",14.4771995534115,,3.99693868624676,11965.3447748608,4.91370575850119,13970.4629724329,4.94974842114662,15688.3205117833,6.90326384511061,7.9200425375533,1.18549920580159,2.13654263246442
437,430,430,"Northolt Road, South Harrow.",35.2199293556603,,5.96135610436401,17799.9853460625,5.18117716856578,14840.1442211408,6.55936803409893,19709.9815345886,7.59339119723698,8.85147028947411,4.81113484897064,4.68932238053085
438,431,431,"Crescent Road, Alexandra Palace.",6.52962226736238,,4.62377810989686,13307.641084638,4.29658722607519,12570.4567529938,4.96711209469159,15190.9012386692,7.4195803608636,6.25538693255816,3.7542108277701,2.84557431864919
439,432,432,"Harrow Road, Kensal Green.",7.57743446456016,,3.95599244552773,11371.5341797343,3.68008572170219,10353.8010831298,4.26042279824475,12428.2611397778,6.84044479467172,6.54172440382634,4.1313343090292,2.82683112353288
440,433,433,"Kilburn Lane, Queens Park.",27.5294226644785,,4.49869222215661,12092.5790053759,4.23380209668956,12814.5845401153,4.4146685867928,12401.8622125303,8.17238115205998,7.41773110156542,3.2803700933356,2.25940652880314
442,435,435,"Westway, East Acton.",10.6127359226701,,3.36487892844415,9636.97328004595,3.12480283947587,8757.1470071075,3.87625221960941,11365.6113347551,5.90780896442748,5.29771032553601,3.55260214676537,2.65500301268037
445,437,437,"High Street + Station Lane, Hornchurch. Butts Green Road + North Street, Emerson Park.",40.7629104123125,,5.50488281673724,16600.3001734698,4.53762103459092,14341.230251804,5.49065585034132,16916.2097390561,4.31437183798958,6.5599420101872,3.34893645748831,5.19218473458378
446,438,438,"St Mary’s Lane + Corbets Tay Road, Upminster.",36.7441570505595,,9.00400720051079,27343.9854565187,7.09582885353771,21780.4903838607,8.98017980620857,28659.8477582323,7.97975312131259,8.9986303320681,5.08183906483222,6.04068772503704
447,439,439,"Balgores Lane, Station Road, Gidea Park",8.21138513127028,,8.92358195405734,28514.3119232096,8.88663061151803,26448.6412657702,8.90777548221341,28811.6599479152,6.9494421232714,9.898925132641,5.99858244632231,6.01788091063914
452,444,444,"Victoria Road, Ruislip Manor.",13.5980343185174,,8.487773803133,25668.265601329,7.33697296363078,22522.9757841769,8.43858888098894,26591.8199256362,8.07099855750539,8.89405479969335,5.6342166998141,4.78934185255073
453,445,445,Orpington Station,7.63871377522804,,8.64990406181716,26973.3348674698,8.38273714978723,26452.8894266984,8.61385323235762,26710.4755675103,8.79273934171391,9.43797747969379,7.34835363408955,6.49726472632661
454,446,446,"High Road, Ickenham.",23.8666382503492,,8.9515064815924,28067.5917371669,7.96230983693196,25428.539295984,8.94945723396078,26797.6271601392,8.94131669081239,8.05062678639173,6.24303914075397,6.82523518780599
455,447,447,"Duck’s Hill Road, Ruislip.",10.2315474877918,,7.00529269150371,21976.3653304074,6.00953949741621,17612.0251178068,6.01155646568551,18960.4062225478,7.00669061141433,7.00979603731064,6.98282025356825,7.00012414224632
456,448,448,"Uxbridge Road, Hayes",37.7019982520402,,4.59608964015235,13670.0888640135,4.23860508982902,11942.7759773417,4.98193384947546,15019.102060242,4.90308921885904,6.62069725546413,3.65480426821104,4.4357633928421
457,448,448,"Uxbridge Road, Hayes",37.7019982520402,,3.93241733009882,10618.0787209889,3.35294243683461,9986.14360782421,4.33005204288718,13036.3339214696,4.70613142512112,5.98462637566031,2.3453748910523,3.77144070056705
458,449,449,"Uxbridge Road, Hayes End",13.6607104170142,,4.49830382552501,13363.139271813,4.19725104796162,11789.8546578673,4.77986336637228,14301.1287431494,4.65324350355035,6.148363332212,3.67734984503108,4.80585147348535
459,450,450,"Uxbridge Road, Hillingdon Heath",17.2711582212845,,5.0641276526838,15129.1812449497,5.02249234577634,14326.1534860341,5.38167315972581,15613.2160142715,5.84762324545811,6.39154347687773,3.48668541354416,5.32022186167518
460,451,451,"Northfield Avenue, Northfields.",23.5818285986083,,8.24756518186376,25390.1628022944,7.92484649609476,23781.5952108236,8.59626936918759,27815.2943918852,9.96163951735652,9.25282384514006,5.30822469527635,2.66441840664375
461,452,452,"St Mary’s Road, South Ealing.",28.1808883399772,,4.40446086588755,12612.1569312029,3.67589782894642,11173.1606326929,4.31139278119995,12309.6952786861,8.8729934068534,6.35311647131761,2.73489639978674,3.58075687074725
462,453,453,"Horn Lane, Acton.",7.4706023826139,,3.81388896782733,11493.7872646898,3.21895058129121,8835.58227133904,3.94835356981884,11411.4941563904,7.00765027213537,5.57768442443727,5.21668140197034,3.92474146381491
463,454,454,"Bath Road, Cranford.",12.4461434137427,,4.92380152349252,15134.319443398,5.87912004473783,17875.2489678426,6.89568489609673,20450.0484274697,6.88229323156417,6.07939940041019,4.92555629795849,3.01642998621681
464,455,455,"Dandycombe Road, Station Parade, Kew Gardens.",14.1892631004257,,8.70506869451444,26647.9241980518,8.25617236023625,26396.2433244386,8.0907550809371,25992.511399258,9.69731671706833,9.63383034529155,5.45617596579036,3.01535540914168
465,456,456,"Kew Bridge, Hounslow",2.51390522115641,,4.9157446274257,14489.8588957244,4.74587349350849,14460.4384756513,5.77794382103112,17399.3827154529,8.40180977179312,5.69625789496759,3.44838486375642,2.57692757131085
466,457,457,"Twickenham Road, Isleworth",0.799719595174104,,5.54000660280788,16372.0640522231,5.32515829378963,16198.2813230883,5.85830910279212,18094.3396692663,7.68015044741284,6.85229441796478,3.72655353914113,3.63726332946788
467,458,458,"Long Lane, Hillingdon.",9.26320922999651,,7.79961159389295,24355.7761198408,7.5862594720956,22876.4629016048,7.60765212912347,22625.0590030149,7.87467681528988,8.12484332804652,6.49760301931886,5.69930773739275
468,459,459,"High Street, Harefield, Uxbridge",7.94559636093177,,5.91369230211743,16787.4773148434,5.00339313781622,14610.0849439125,5.02306699619696,16101.4805899506,4.89191855135229,4.0826775064799,5.99941051767666,7.07342011513425
469,460,460,"High Street, Northwood.",8.18479036617126,,7.02900210918737,21032.3160120598,5.86916325423025,17887.4755123948,6.4531079678924,19254.8755074192,8.321227076245,6.94075210264013,6.17811714490134,6.07931116356728
470,461,461,"Joel Street, Northwood Hills.",9.35742701040172,,6.6113332965866,20391.1633101011,5.66658279539334,17794.7422525582,6.28677666157778,18650.5492754738,8.20821348289208,7.17515082095303,5.79794349188544,5.6618360174907
471,462,462,"Lower Richmond Road, North Sheen.",12.7703865659265,,6.59216127649596,20794.8750172538,6.16863619965803,18884.1439821937,6.42720853812744,19562.9333063495,9.39507217001222,8.86946658428107,4.19595633187315,2.62132652701106
472,463,463,"Barnes High Street, Barnes.",12.713877177864,,7.74101832783033,24144.2351946638,6.90377191924029,21469.4189364754,7.30310601166242,22053.2241107849,9.29655309218146,9.15021115600421,4.99988338115005,3.81854729753399
473,464,464,"Sheen Lane, Mortlake.",7.83408923091541,,9.88360474049145,31203.6281336072,9.82658381117358,31067.6469129974,9.86669939911556,31887.8346937779,9.95904077608499,9.94748469132636,6.9545017294948,3.05463738153056
474,465,465,"Eastern Avenue, Redbridge Lane East, Redbridge",4.2579000363525,,6.30586436594968,19870.7784921808,6.0078832413181,17848.1996306326,8.21731635734181,24958.4859456119,8.87157536345483,9.0563680734656,2.48903060611439,3.49264840137806
475,466,466,"Francis Road, Leyton",6.81343177381993,,5.57183830090533,16693.272421432,5.18823641856665,15635.369343032,8.13530322759899,24298.3637568803,5.53551757095617,6.81779481544328,5.7431750313919,3.13305881265581
476,467,467,"Park Avenue Road, Northumberland Park",1.41807140926607,,1.63344833411195,3965.84602505684,1.54132360346609,3565.79987319972,2.12216734791344,5228.53202633798,2.75015752110789,4.33384207247516,1.69612247690549,3.34404112391753
478,469,469,"Rainham Road South, Church Elm Street, Dagenham.",27.3076782647653,,2.50085813916753,6212.05395315363,2.04837191026545,5951.93505790375,3.02983876980068,8636.89066658221,3.93747655464653,3.99384023775618,3.49436074079954,3.16363565261874
479,470,470,"High Street, Barnet.",42.9379647436481,,7.50182279014442,22885.4367632836,6.66318775891594,19981.4906129816,7.08814292595388,21676.1084312696,9.0348235319134,9.49839675512966,4.70654017460387,5.2414297668728
480,471,471,"High Road, Totteridge and Whetstone.",29.9671303407001,,8.50191767339306,24988.3902444772,7.27199320278466,22337.6958373815,8.19632298152436,24455.1547346012,9.46687794950873,9.6549693974453,5.4069397366351,5.2247820129376
481,472,472,"Archway Road, Highgate.",14.6917107308611,,5.97620442704947,17902.2077195487,7.5606702862209,22303.0875457989,7.69217075998473,22930.903768992,8.27758178347868,6.37189520383092,5.48222652193468,2.14171592264656
482,473,473,"Broadway, Rainham.",21.2922366871196,,3.04103096855024,8012.62559914771,2.04841550098256,6084.42798185546,3.03821181138123,9006.95381585974,3.01005862253902,6.9911264581415,2.03446753035738,3.05040063040545
483,474,474,"Crown Lane, Norwood",7.83497983902011,,4.03637050216935,11122.0483922626,3.83301043755291,10904.1980868713,4.5645859904503,13306.6524136636,6.37693002498207,4.77844844636665,4.26618412981092,2.3585019799969
484,474,474,"Crown Lane, Norwood",7.83497983902011,,2.1923392647714,4307.01872496063,1.25654725124992,3085.89155837391,2.23126963595409,5116.44714925949,3.31024126130083,1.36310892670952,5.83451337876088,2.9592227164675
485,475,475,"Arthur Road, Wimbledon",3.47328904700805,,8.93286645968899,27272.2755200132,8.22151707569468,26174.2986964588,9.07749306851156,28283.2050256307,9.63759521266396,9.0484243172454,6.76706213413005,3.25245932915761
487,477,477,"Station Road, New Malden",2.16768326378214,,8.42556785539686,26094.3670417241,7.65036590721805,23463.6191451705,8.66227996928064,26424.1545778049,8.89243829067644,9.38039239196869,7.08555440367089,4.16577927605383
488,478,478,"London Road & Clarkes Avenue, North Cheam",14.5665980563299,,8.79012033122626,26687.4729432968,8.14294364175589,24630.2646708602,8.474751022607,26476.0493897373,7.04456489968829,8.61595953111169,7.03990323144049,5.720770145499
489,479,479,"Waverley Way, Carshalton",6.17381885500183,,8.34731885996594,25802.9998417226,7.56812027192205,23186.3031222114,7.90212373065538,24195.7587841683,8.99675256746331,8.46960063741906,7.01803637916987,5.44600942016653
490,480,480,"Brighton Road, Purley",9.01630987734476,,6.13263512847234,19048.2190617552,6.31921900451227,19183.1079188952,6.54049849323587,20653.5025645028,7.80370735977076,7.1585051335925,6.54887793601029,5.07150501078934
491,481,481,"Godstone Road & Little Roke Road, Kenley",7.27171260492989,,7.00365915014378,22639.7410750935,7.00083751350506,22850.2668152309,7.9765240472879,25898.878516457,8.00248474387218,6.04407213758558,7.98458047999842,4.06320788485716
492,482,482,"Sanderstead Road, South Croydon",2.3416405615154,,6.32995733154938,19960.6071762218,6.99869664035536,20988.2020322001,7.25879803663267,22108.8842395513,7.50355803650303,7.22334018770735,6.68440708125322,3.61021019987263
493,483,483,"Station Road, Belmont",6.17918035664594,,9.93032255575464,30811.2523360836,8.9484885347491,28074.4928178446,8.95218871705594,28500.5399265448,8.97304068917336,8.96946495236198,8.98120863520245,6.00853522540695
494,484,484,"Main Road, Biggin Hill",16.3441141980021,,7.69287712183204,23990.2843849367,6.912149946016,20204.1609353923,7.30873423227567,22027.7113013448,6.02217792756482,8.80153096895587,6.31677066989549,8.37872240879518
495,484,484,"Main Road, Biggin Hill",16.3441141980021,,7.0084321248296,21644.6787507424,5.07442874226399,14390.8357029254,5.12882740912783,16467.1920852189,6.93796082492885,9.88675478789991,7.83094411111078,8.94145720684106
496,485,485,"Windsor Drive & Station Approach, Orpington",5.32269861304829,,8.39583326320622,26592.3838627857,7.88854372300293,24444.717517538,7.94985768336247,24550.3299521548,8.36773976195135,9.01348969793489,7.97368224490671,7.40432043213413
497,486,486,"North Street + Mill Lane, Carshalton.",14.3157078990534,,5.18395447643069,14189.2631512731,3.27112540767837,10451.7897700218,4.22432379183063,12973.4249300085,7.9788452011713,5.22883315598885,3.2104051071416,4.06390634591306
498,487,487,"Gloucester Road, Selhurst Road, Selhurst.",21.6026355833807,,3.02223026477888,7284.50190275164,2.2011967184234,6899.87247858077,3.15635968355003,8179.41522837038,4.229579683664,4.86789964555711,2.95005832943965,2.9189437911576
500,489,489,"High Street, West Wickham.",30.6768504250048,,8.72867635751721,27268.9676437901,8.64714398550279,26498.8030496962,8.75280786678701,26809.2027029353,8.67881699693182,9.4121611189099,7.59231935109102,6.39857305874391
501,489,489,"High Street, West Wickham.",30.6768504250048,,8.85388637436591,27362.4817359726,7.77297758093527,23918.9936450685,8.80247737253255,26776.3984793548,8.12079987571518,9.64223862391573,7.67149435588353,5.69698327493207
502,490,490,"Station Road North, Sidcup.",14.3220254022561,,6.12238704393534,19931.3343240094,5.15215435378222,16637.7190949981,7.07937808078964,21866.1788965886,6.06121833509218,8.03531526210185,7.97415659924349,3.14261947489679
503,491,491,"Croydon Road, Elmers End.",16.871366888959,,6.2926927887268,18842.3453215089,5.94411236824983,17673.9894823955,6.33999055147881,18981.5025938656,6.58597014197487,7.73131930806029,4.88009151249995,4.41227578929009
505,497,497,"Farnham Road, Harold Hill.",9.06759034236943,,2.33228302180333,5611.68621402393,1.71363529392898,4635.29923886121,2.30447372041309,6266.70417114912,1.68177913687399,4.69606653877492,1.44023239839739,6.72607842938557
507,494,494,"Broadway, Bexleyheath.",45.6015033684199,,5.28449197589403,16369.3272863442,5.25769129058802,15815.2692002204,5.28426763020256,16938.85190487,7.65242469458422,5.58431246454533,4.11312339900808,3.32601079906943
508,495,495,"Welling High Street + Upper Wickham Lane, Welling.",49.7111023242343,,5.66425596303274,16795.9428012358,5.20830658010757,14560.3714686254,6.59953699291436,19371.7182755209,5.06832728749837,7.5829523529127,5.10185318864881,3.12465434837854
509,496,496,"Erith High Street, Erith.",24.9505279223172,,3.0150277562631,8286.14494575512,3.00342062728965,6863.55158625576,3.01612007208334,9281.57262548435,3.97652315390862,5.96552376513004,1.11362232319508,5.97584577497464
510,498,498,"Barkingside High Street, Barkingside",25.5492519772545,,5.08712306107803,16577.8541333419,4.09998796271118,11935.1402203072,5.11672315329648,14302.6769755853,6.9690077926578,8.93914054275133,5.85497208571817,4.95220453715171
511,499,499,"High Road, Cranbrook Road + Ilford Lane, Ilford.",96.8195241606778,,3.741141781228,11325.3518927978,4.09953123381364,11647.3371141409,5.60346106652974,16370.3444141505,6.57263660722693,7.62966732972151,2.2795196260166,2.73294360726961
512,500,500,"Ealing Road, Wembley.",8.57528707694616,,4.29464672084084,12123.198353952,4.4996004942796,12698.0614907303,5.92070952356288,17995.0790331963,3.74762000387632,8.93252632711398,4.93768363786945,3.17255532415587
513,544,544,"Addington Road, Selsdon.",8.5194399363453,,7.6520138788354,23659.0319971648,7.31116408102468,22704.3383498475,7.31284244612609,22708.89881966,7.00340362278812,6.66359217900542,6.01172594872739,4.72079608224382
514,501,501,"Eastern Avenue, Gants Hill.",15.731198037534,,6.4736769946333,20194.4783327086,5.6238309498979,16716.3855536563,7.21771065924822,22571.7099948192,8.13207184257194,9.38330294963917,4.01594716061963,4.33778979322205
515,502,502,"Stratford Broadway, Stratford High Street, Leytonstone Road, Stratford",72.8829344383063,,3.83743218386082,11249.3935188142,4.73136923250321,13649.2304590953,6.35270902843468,19926.5562839069,6.81372266473957,6.35880514858441,2.99616973322749,1.78844089021748
516,503,503,"Leytonstone High Road, Leytonstone.",37.8614258661064,,4.41935786085864,12075.5566898353,4.4764814526371,14176.3044660812,5.41490731667364,17256.4688921528,7.24260606861719,5.93806970838108,2.93153532634136,2.16296569740842
517,504,504,"High Road, Leyton.",33.190334459512,,4.0008099768784,11280.7587346357,4.73911871089496,13462.7193933791,6.27799230613435,18746.6920821624,6.03148489843039,5.67959666760882,3.41903272498794,1.6404889426031
518,505,505,"High Street, Wanstead.",18.212909385869,,7.4566434899562,22876.9003070947,7.40379105550388,22329.654720021,8.79747416650362,26823.5517715064,9.28980463666749,8.47903899483938,4.75521768994687,2.81647028639548
519,506,506,"High Road, Woodford",36.0208720363875,,6.92701773835077,20860.2836245662,5.79224594233097,16954.7724049734,7.32175635067919,22458.4586173441,8.78007104771942,7.11707588348179,6.0318795777447,3.47788633985316
520,507,507,"Wood Street, Wood Street.",21.7668758085022,,3.01610657618365,8945.37804880994,3.27567071435469,9284.18566519655,3.92916451481831,11854.8897461589,4.88263083580033,5.88043977268089,3.08848335216784,2.06731865531524
521,508,508,"High Street/Hoe Street, Walthamstow",95.42861743272,,3.2622042038726,9282.35284595452,3.62777108697746,10328.6344614652,5.04102212898661,14862.241502704,6.33834200796816,5.07142700070781,2.37695458389479,2.01777679188054
522,509,509,"Church Street & Southbury Road, Enfield.",31.1432249005582,,5.75291523767854,17494.3181829184,5.31997490950616,15618.5279015522,6.12600649804598,18908.2265471101,7.27799959240133,8.42480230494561,5.74456123362772,4.18899817342449
523,510,510,Edmonton Green HS,25.3937306681204,,1.45788743559917,3858.5583631437,1.42196646274532,3179.94515329138,2.42177830619439,6036.75169005565,2.4203677934012,5.17907667003511,1.54751393746964,2.10564689973303
524,511,511,"High Road, Wood Green.",81.919059364523,,4.11598652524788,12242.4448795349,3.83586048430823,11311.2998017558,4.98388020421721,15015.3455730205,7.288088007355,5.68320719564457,3.24095288332428,2.84449238296283
525,511,511,"High Road, Wood Green.",81.919059364523,,2.3567310270862,6069.51546621804,2.30956651563628,6003.8913296264,2.93035533872275,8506.44775999127,4.93263959416298,4.63314863393383,1.57181565089217,2.89186263495486
526,512,512,"High Street, Harlesden.",24.531384913634,,1.69692993916668,3481.12138125665,1.70606169802606,3906.75099547086,2.22645628127515,5134.74774883926,2.68051280943455,4.89188071197847,1.53351207376369,1.2769989419393
530,514,514,"Coldharbour Lane, Hayes + Harlington.",33.4345216368018,,3.12456692055476,7804.42373972283,3.08470786242622,7181.5870218799,3.85895976798462,10364.9033956384,4.05749205201845,4.58195369031818,1.86098687800316,3.36158930676267
535,518,518,"Ruislip Road, Greenford.",22.7946682723772,,4.27092699022441,12726.3187613903,4.12754227426071,12912.3898266771,5.16922779419063,15657.6673677138,6.19933400185796,7.33854260637468,3.95448202880121,2.5387435707322
536,519,519,"High Street, West Drayton.",35.6577396785513,,4.76167531520392,13352.5566434996,4.01048594976443,11352.3302813047,5.77297002175414,16751.9744317391,5.59503839372468,5.87350947226466,2.03206817725511,4.95258625151156
537,520,520,"High Street and Oxford Road, Uxbridge",63.7368094001334,,5.44928493675608,16748.2404135374,4.87313677662344,14987.7229091527,5.78215471936188,18170.9904552904,7.78147322855873,6.50524193342327,4.10552992554562,4.68693699951754
539,521,521,"High Street, Ruislip.",22.1303585875824,,8.98122612374877,26615.7643268252,7.97798500981105,23196.994131473,8.97109424041501,26858.1745656907,8.95484223787133,8.98283563798524,6.0058536984965,4.0812086322081
540,522,522,"Bridge Street, Pinner.",18.9994816219392,,9.22221468347128,27876.7777450417,8.26909228897527,24946.9312375966,8.89867923794446,27839.512110135,9.77799628515449,9.79879328844,8.22683942954828,6.36868496874736
